Hubs		Lower bound		Best objective function
[5,6,7,13,15]		91734.11744312168		85390.88532521542
[5,6,7,13,16]		88046.31317807775		85390.88532521542
[5,6,7,13,17]		93542.93492070452		85390.88532521542
[5,6,7,13,18]		86904.20672416431		85390.88532521542
[5,6,7,13,19]		89664.35866567414		85390.88532521542
[5,6,7,14,15]		91952.74091957012		85390.88532521542
[5,6,7,14,16]		87957.35176451202		85390.88532521542
[5,6,7,14,17]		93710.64322737025		85390.88532521542
[5,6,7,14,18]		86549.02491191452		85390.88532521542
[5,6,7,14,19]		89833.58462176129		85390.88532521542
[5,6,7,15,16]		87217.34759208374		85390.88532521542
[5,6,7,15,17]		93043.93716318614		85390.88532521542
[5,6,7,15,18]		85708.95698811993		85390.88532521542
[5,6,7,15,19]		89304.40352387357		85390.88532521542
[5,6,7,16,17]		89026.16506966657		85390.88532521542
[5,6,7,16,18]		84777.1304177352		85390.88532521542
[5,6,7,16,19]		86174.85627529351		85390.88532521542
[5,6,7,17,18]		87647.73407781357		85390.88532521542
[5,6,7,17,19]		91030.12782295296		85390.88532521542
[5,6,7,18,19]		84208.84275004738		85390.88532521542
[5,6,8,9,10]		106741.69067756647		85390.88532521542
[5,6,8,9,11]		90457.09553167224		85390.88532521542
[5,6,8,9,12]		96100.14375566853		85390.88532521542
[5,6,8,9,13]		94876.50160284326		85390.88532521542
[5,6,8,9,14]		107178.80390988867		85390.88532521542
[5,6,8,9,15]		106315.47490752232		85390.88532521542
[5,6,8,9,16]		97622.97691775915		85390.88532521542
[5,6,8,9,17]		91136.66551191077		85390.88532521542
[5,6,8,9,18]		94300.30018053108		85390.88532521542
[5,6,8,9,19]		107421.36410463435		85390.88532521542
[5,6,8,10,11]		89532.40985939118		85390.88532521542
[5,6,8,10,12]		95495.54548300739		85390.88532521542
[5,6,8,10,13]		93750.57060822182		85390.88532521542
[5,6,8,10,14]		105500.699289409		85390.88532521542
[5,6,8,10,15]		104636.53802120317		85390.88532521542
[5,6,8,10,16]		97303.1814231258		85390.88532521542
[5,6,8,10,17]		89907.75064023855		85390.88532521542
[5,6,8,10,18]		93785.33582039783		85390.88532521542
[5,6,8,10,19]		106269.83460205502		85390.88532521542
[5,6,8,11,12]		87874.86086323856		85390.88532521542
[5,6,8,11,13]		90293.46942574158		85390.88532521542
[5,6,8,11,14]		90712.17132849287		85390.88532521542
[5,6,8,11,15]		89498.27003512357		85390.88532521542
[5,6,8,11,16]		87996.55142448895		85390.88532521542
[5,6,8,11,17]		87651.29473453961		85390.88532521542
[5,6,8,11,18]		87081.16383240535		85390.88532521542
[5,6,8,11,19]		89673.37399563062		85390.88532521542
[5,6,8,12,13]		90496.59988411526		85390.88532521542
[5,6,8,12,14]		95789.79714266091		85390.88532521542
[5,6,8,12,15]		94558.23604410638		85390.88532521542
[5,6,8,12,16]		93370.20859279488		85390.88532521542
[5,6,8,12,17]		86402.89654727411		85390.88532521542
[5,6,8,12,18]		95416.27749333865		85390.88532521542
[5,6,8,12,19]		95185.00473055171		85390.88532521542
[5,6,8,13,14]		94942.95248622808		85390.88532521542
[5,6,8,13,15]		93780.46900087086		85390.88532521542
[5,6,8,13,16]		90596.33376432431		85390.88532521542
[5,6,8,13,17]		91098.69617165285		85390.88532521542
[5,6,8,13,18]		89495.80131901035		85390.88532521542
[5,6,8,13,19]		93819.56134059501		85390.88532521542
[5,6,8,14,15]		105770.1996884149		85390.88532521542
[5,6,8,14,16]		96957.33093585663		85390.88532521542
[5,6,8,14,17]		91176.58776894983		85390.88532521542
[5,6,8,14,18]		93951.95482207541		85390.88532521542
[5,6,8,14,19]		105986.92094378837		85390.88532521542
[5,6,8,15,16]		95976.80688916681		85390.88532521542
[5,6,8,15,17]		90583.40798624634		85390.88532521542
[5,6,8,15,18]		92834.60680980381		85390.88532521542
[5,6,8,15,19]		105208.28393797227		85390.88532521542
[5,6,8,16,17]		86931.81870578679		85390.88532521542
[5,6,8,16,18]		92347.42722746191		85390.88532521542
[5,6,8,16,19]		96996.09588606573		85390.88532521542
[5,6,8,17,18]		85386.19332820055		85390.88532521542
[5,6,8,17,19]		90137.78044462309		85390.88532521542
[5,6,8,18,19]		93462.84435530618		85390.88532521542
[5,6,9,10,11]		88983.17780584386		85390.88532521542
[5,6,9,10,12]		94926.33789724571		85390.88532521542
[5,6,9,10,13]		93132.27305766773		85390.88532521542
[5,6,9,10,14]		104957.99046745995		85390.88532521542
[5,6,9,10,15]		104058.11461797547		85390.88532521542
[5,6,9,10,16]		96658.68263292812		85390.88532521542
[5,6,9,10,17]		89466.36756009111		85390.88532521542
[5,6,9,10,18]		93081.00374429373		85390.88532521542
[5,6,9,10,19]		105950.58207709566		85390.88532521542
[5,6,9,11,12]		86982.03419002857		85390.88532521542
[5,6,9,11,13]		89325.49256427467		85390.88532521542
[5,6,9,11,14]		89817.82445798948		85390.88532521542
[5,6,9,11,15]		88568.20858334153		85390.88532521542
[5,6,9,11,16]		87211.65008320821		85390.88532521542
[5,6,9,11,17]		86790.93312732127		85390.88532521542
[5,6,9,11,18]		86055.99238590428		85390.88532521542
[5,6,9,11,19]		89445.74776593305		85390.88532521542
[5,6,9,12,13]		89536.69604779636		85390.88532521542
[5,6,9,12,14]		94905.48203494705		85390.88532521542
[5,6,9,12,15]		93638.20635511391		85390.88532521542
[5,6,9,12,16]		92549.71672665299		85390.88532521542
[5,6,9,12,17]		85619.90718136186		85390.88532521542
[5,6,9,12,18]		94423.09388456709		85390.88532521542
[5,6,9,12,19]		94970.5950721093		85390.88532521542
[5,6,9,13,14]		93942.89200311128		85390.88532521542
[5,6,9,13,15]		92744.69393647547		85390.88532521542
[5,6,9,13,16]		89744.35525993469		85390.88532521542
[5,6,9,13,17]		90182.26779028602		85390.88532521542
[5,6,9,13,18]		88403.55270940039		85390.88532521542
[5,6,9,13,19]		93479.02292746174		85390.88532521542
[5,6,9,14,15]		104810.01335262446		85390.88532521542
[5,6,9,14,16]		96180.94116007199		85390.88532521542
[5,6,9,14,17]		90353.44175623968		85390.88532521542
[5,6,9,14,18]		92935.29494107046		85390.88532521542
[5,6,9,14,19]		105699.96142027061		85390.88532521542
[5,6,9,15,16]		95164.70253210356		85390.88532521542
[5,6,9,15,17]		89724.54739225752		85390.88532521542
[5,6,9,15,18]		91782.23234752024		85390.88532521542
[5,6,9,15,19]		104820.89812450492		85390.88532521542
[5,6,9,16,17]		86256.75467180379		85390.88532521542
[5,6,9,16,18]		91384.75045065334		85390.88532521542
[5,6,9,16,19]		96724.61509220533		85390.88532521542
[5,6,9,17,18]		84470.85918899724		85390.88532521542
[5,6,9,17,19]		89926.21852356932		85390.88532521542
[5,6,9,18,19]		93113.95346004567		85390.88532521542
[5,6,10,11,12]		87412.9870767608		85390.88532521542
[5,6,10,11,13]		89378.34886098113		85390.88532521542
[5,6,10,11,14]		89834.32912688496		85390.88532521542
[5,6,10,11,15]		88548.66550898095		85390.88532521542
[5,6,10,11,16]		87867.16448701454		85390.88532521542
[5,6,10,11,17]		86653.63761963311		85390.88532521542
[5,6,10,11,18]		86590.60947722668		85390.88532521542
[5,6,10,11,19]		89068.86771019653		85390.88532521542
[5,6,10,12,13]		89969.04540706842		85390.88532521542
[5,6,10,12,14]		95345.75002848874		85390.88532521542
[5,6,10,12,15]		94042.4266053995		85390.88532521542
[5,6,10,12,16]		93274.89117220827		85390.88532521542
[5,6,10,12,17]		85832.32498370948		85390.88532521542
[5,6,10,12,18]		94951.76202512754		85390.88532521542
[5,6,10,12,19]		95040.22545187661		85390.88532521542
[5,6,10,13,14]		93873.2946445673		85390.88532521542
[5,6,10,13,15]		92639.04883467536		85390.88532521542
[5,6,10,13,16]		90401.26613628083		85390.88532521542
[5,6,10,13,17]		89948.7428803217		85390.88532521542
[5,6,10,13,18]		88939.56627326261		85390.88532521542
[5,6,10,13,19]		93272.41649235177		85390.88532521542
[5,6,10,14,15]		104153.20739224127		85390.88532521542
[5,6,10,14,16]		96845.77067068778		85390.88532521542
[5,6,10,14,17]		90010.13934153614		85390.88532521542
[5,6,10,14,18]		93479.22713920227		85390.88532521542
[5,6,10,14,19]		105089.41878432201		85390.88532521542
[5,6,10,15,16]		95793.48429946325		85390.88532521542
[5,6,10,15,17]		89345.19723429793		85390.88532521542
[5,6,10,15,18]		92290.11680239596		85390.88532521542
[5,6,10,15,19]		104286.01631166629		85390.88532521542
[5,6,10,16,17]		86693.73399122554		85390.88532521542
[5,6,10,16,18]		92270.03549934784		85390.88532521542
[5,6,10,16,19]		96906.42147397394		85390.88532521542
[5,6,10,17,18]		84786.94119593498		85390.88532521542
[5,6,10,17,19]		89507.91049785278		85390.88532521542
[5,6,10,18,19]		93272.57449881654		85390.88532521542
[5,6,11,12,13]		88794.70968437633		85390.88532521542
[5,6,11,12,14]		89378.09673789196		85390.88532521542
[5,6,11,12,15]		88005.46558150504		85390.88532521542
[5,6,11,12,16]		88044.19748951196		85390.88532521542
[5,6,11,12,17]		86208.92119797328		85390.88532521542
[5,6,11,12,18]		89433.38755311671		85390.88532521542
[5,6,11,12,19]		86856.74883525285		85390.88532521542
[5,6,11,13,14]		91947.48497756952		85390.88532521542
[5,6,11,13,15]		90591.95276512369		85390.88532521542
[5,6,11,13,16]		88779.54969072723		85390.88532521542
[5,6,11,13,17]		89520.18550906586		85390.88532521542
[5,6,11,13,18]		88038.56047749301		85390.88532521542
[5,6,11,13,19]		89073.1374702754		85390.88532521542
[5,6,11,14,15]		91151.38654702646		85390.88532521542
[5,6,11,14,16]		89249.36393100196		85390.88532521542
[5,6,11,14,17]		89190.64908195584		85390.88532521542
[5,6,11,14,18]		88476.62529892166		85390.88532521542
[5,6,11,14,19]		89543.83066510962		85390.88532521542
[5,6,11,15,16]		87978.9383742955		85390.88532521542
[5,6,11,15,17]		88275.33744301533		85390.88532521542
[5,6,11,15,18]		87260.32133325469		85390.88532521542
[5,6,11,15,19]		88393.92805655609		85390.88532521542
[5,6,11,16,17]		86293.81474296721		85390.88532521542
[5,6,11,16,18]		87252.42823653741		85390.88532521542
[5,6,11,16,19]		87339.8809785039		85390.88532521542
[5,6,11,17,18]		85508.25787663905		85390.88532521542
[5,6,11,17,19]		86333.01846322732		85390.88532521542
[5,6,11,18,19]		86004.10523876043		85390.88532521542
[5,6,12,13,14]		91737.79394852492		85390.88532521542
[5,6,12,13,15]		90329.68047671388		85390.88532521542
[5,6,12,13,16]		89420.37500869865		85390.88532521542
[5,6,12,13,17]		87908.49794373072		85390.88532521542
[5,6,12,13,18]		91645.06035742277		85390.88532521542
[5,6,12,13,19]		89266.30994232917		85390.88532521542
[5,6,12,14,15]		95452.28121148498		85390.88532521542
[5,6,12,14,16]		94076.42563461457		85390.88532521542
[5,6,12,14,17]		87657.76462803646		85390.88532521542
[5,6,12,14,18]		96196.8804476441		85390.88532521542
[5,6,12,14,19]		94623.14092239222		85390.88532521542
[5,6,12,15,16]		92724.11854113833		85390.88532521542
[5,6,12,15,17]		86750.63028026183		85390.88532521542
[5,6,12,15,18]		94953.09159093091		85390.88532521542
[5,6,12,15,19]		93455.57850865347		85390.88532521542
[5,6,12,16,17]		85589.96720848375		85390.88532521542
[5,6,12,16,18]		94355.16261591975		85390.88532521542
[5,6,12,16,19]		92495.26177394344		85390.88532521542
[5,6,12,17,18]		87518.84016621203		85390.88532521542
[5,6,12,17,19]		85284.49253478015		85390.88532521542
[5,6,12,18,19]		94229.27985553963		85390.88532521542
[5,6,13,14,15]		95115.57037470475		85390.88532521542
[5,6,13,14,16]		91608.89100560294		85390.88532521542
[5,6,13,14,17]		92417.55064484882		85390.88532521542
[5,6,13,14,18]		90643.62742007565		85390.88532521542
[5,6,13,14,19]		93488.06340974744		85390.88532521542
[5,6,13,15,16]		90278.32738847766		85390.88532521542
[5,6,13,15,17]		91734.11744312168		85390.88532521542
[5,6,13,15,18]		89331.89429319289		85390.88532521542
[5,6,13,15,19]		92389.57860920599		85390.88532521542
[5,6,13,16,17]		88046.31317807775		85390.88532521542
[5,6,13,16,18]		88638.66486775831		85390.88532521542
[5,6,13,16,19]		89727.48540453891		85390.88532521542
[5,6,13,17,18]		86904.20672416431		85390.88532521542
[5,6,13,17,19]		89664.35866567414		85390.88532521542
[5,6,13,18,19]		88206.56481156508		85390.88532521542
[5,6,14,15,16]		96507.76487287585		85390.88532521542
[5,6,14,15,17]		91952.74091957012		85390.88532521542
[5,6,14,15,18]		93617.45127248336		85390.88532521542
[5,6,14,15,19]		104314.69185245153		85390.88532521542
[5,6,14,16,17]		87957.35176451202		85390.88532521542
[5,6,14,16,18]		92920.40755885738		85390.88532521542
[5,6,14,16,19]		96152.11629758861		85390.88532521542
[5,6,14,17,18]		86549.02491191452		85390.88532521542
[5,6,14,17,19]		89833.58462176129		85390.88532521542
[5,6,14,18,19]		92726.35203614751		85390.88532521542
[5,6,15,16,17]		87217.34759208374		85390.88532521542
[5,6,15,16,18]		91664.4808103095		85390.88532521542
[5,6,15,16,19]		95235.59093571456		85390.88532521542
[5,6,15,17,18]		85708.95698811993		85390.88532521542
[5,6,15,17,19]		89304.4035238736		85390.88532521542
[5,6,15,18,19]		91673.0027086917		85390.88532521542
[5,6,16,17,18]		84777.1304177352		85390.88532521542
[5,6,16,17,19]		86174.85627529351		85390.88532521542
[5,6,16,18,19]		91360.63796361975		85390.88532521542
[5,6,17,18,19]		84208.84275004738		85390.88532521542
[5,7,8,9,10]		98289.22737753477		85390.88532521542
[5,7,8,9,11]		95498.80677273095		85390.88532521542
[5,7,8,9,12]		94363.25266561202		85390.88532521542
[5,7,8,9,13]		98952.96362568901		85390.88532521542
[5,7,8,9,14]		91481.41888055863		85390.88532521542
[5,7,8,9,15]		96794.15403388126		85390.88532521542
[5,7,8,9,16]		95041.82095903096		85390.88532521542
[5,7,8,9,17]		100206.22509427057		85390.88532521542
[5,7,8,9,18]		93248.09191575609		85390.88532521542
[5,7,8,9,19]		98694.68785730135		85390.88532521542
[5,7,8,10,11]		94439.51909809558		85390.88532521542
[5,7,8,10,12]		93674.39353903785		85390.88532521542
[5,7,8,10,13]		97806.69441692834		85390.88532521542
[5,7,8,10,14]		90153.66634880872		85390.88532521542
[5,7,8,10,15]		95510.38176903599		85390.88532521542
[5,7,8,10,16]		94637.7646104846		85390.88532521542
[5,7,8,10,17]		98964.01913441831		85390.88532521542
[5,7,8,10,18]		92648.86670170983		85390.88532521542
[5,7,8,10,19]		97731.3305074593		85390.88532521542
[5,7,8,11,12]		93034.34733295998		85390.88532521542
[5,7,8,11,13]		96184.66851420517		85390.88532521542
[5,7,8,11,14]		88185.56402751061		85390.88532521542
[5,7,8,11,15]		93182.84162306474		85390.88532521542
[5,7,8,11,16]		93293.80678150413		85390.88532521542
[5,7,8,11,17]		96791.79263495863		85390.88532521542
[5,7,8,11,18]		92306.4613691663		85390.88532521542
[5,7,8,11,19]		94393.8966194824		85390.88532521542
[5,7,8,12,13]		94782.84652972259		85390.88532521542
[5,7,8,12,14]		86807.83696825626		85390.88532521542
[5,7,8,12,15]		91868.00004116376		85390.88532521542
[5,7,8,12,16]		92653.53775055478		85390.88532521542
[5,7,8,12,17]		95528.17793005548		85390.88532521542
[5,7,8,12,18]		94380.43723370213		85390.88532521542
[5,7,8,12,19]		93349.84615550916		85390.88532521542
[5,7,8,13,14]		91362.96484824634		85390.88532521542
[5,7,8,13,15]		96698.83346971066		85390.88532521542
[5,7,8,13,16]		95139.28012967853		85390.88532521542
[5,7,8,13,17]		100217.95028666264		85390.88532521542
[5,7,8,13,18]		93753.29973862474		85390.88532521542
[5,7,8,13,19]		97787.74888123362		85390.88532521542
[5,7,8,14,15]		90684.27780867726		85390.88532521542
[5,7,8,14,16]		87252.79647954702		85390.88532521542
[5,7,8,14,17]		92664.3609715561		85390.88532521542
[5,7,8,14,18]		85677.50912963267		85390.88532521542
[5,7,8,14,19]		90458.37243317979		85390.88532521542
[5,7,8,15,16]		92552.06809024636		85390.88532521542
[5,7,8,15,17]		97960.70607570605		85390.88532521542
[5,7,8,15,18]		90801.07117749043		85390.88532521542
[5,7,8,15,19]		95911.41356386646		85390.88532521542
[5,7,8,16,17]		96071.18490719835		85390.88532521542
[5,7,8,16,18]		91855.31413535462		85390.88532521542
[5,7,8,16,19]		94316.67244235151		85390.88532521542
[5,7,8,17,18]		94450.14760655316		85390.88532521542
[5,7,8,17,19]		99107.8477389277		85390.88532521542
[5,7,8,18,19]		92312.36860554515		85390.88532521542
[5,7,9,10,11]		93933.94617260549		85390.88532521542
[5,7,9,10,12]		93216.18555984998		85390.88532521542
[5,7,9,10,13]		97281.70283289641		85390.88532521542
[5,7,9,10,14]		89847.38652461638		85390.88532521542
[5,7,9,10,15]		95132.1079922146		85390.88532521542
[5,7,9,10,16]		94104.26542686073		85390.88532521542
[5,7,9,10,17]		98511.42694811319		85390.88532521542
[5,7,9,10,18]		92055.53423217955		85390.88532521542
[5,7,9,10,19]		97618.38616893915		85390.88532521542
[5,7,9,11,12]		92185.17978780721		85390.88532521542
[5,7,9,11,13]		95254.15903696226		85390.88532521542
[5,7,9,11,14]		87460.30567624737		85390.88532521542
[5,7,9,11,15]		92385.58931917246		85390.88532521542
[5,7,9,11,16]		92552.5645682806		85390.88532521542
[5,7,9,11,17]		95920.22192158262		85390.88532521542
[5,7,9,11,18]		91324.94905072244		85390.88532521542
[5,7,9,11,19]		94308.0183126425		85390.88532521542
[5,7,9,12,13]		93916.24865992586		85390.88532521542
[5,7,9,12,14]		86159.95085829914		85390.88532521542
[5,7,9,12,15]		91148.11997857758		85390.88532521542
[5,7,9,12,16]		91944.04549098673		85390.88532521542
[5,7,9,12,17]		94733.97945798555		85390.88532521542
[5,7,9,12,18]		93498.25323150438		85390.88532521542
[5,7,9,12,19]		93341.74468350595		85390.88532521542
[5,7,9,13,14]		90581.63972283463		85390.88532521542
[5,7,9,13,15]		95845.51439166992		85390.88532521542
[5,7,9,13,16]		94380.60759181104		85390.88532521542
[5,7,9,13,17]		99290.31279913813		85390.88532521542
[5,7,9,13,18]		92754.35709553695		85390.88532521542
[5,7,9,13,19]		97623.25704154809		85390.88532521542
[5,7,9,14,15]		89938.44729700952		85390.88532521542
[5,7,9,14,16]		86712.83570151911		85390.88532521542
[5,7,9,14,17]		91955.43524387118		85390.88532521542
[5,7,9,14,18]		84897.27824638446		85390.88532521542
[5,7,9,14,19]		90388.45828474007		85390.88532521542
[5,7,9,15,16]		91940.11335958946		85390.88532521542
[5,7,9,15,17]		97179.78639539209		85390.88532521542
[5,7,9,15,18]		89948.84634161319		85390.88532521542
[5,7,9,15,19]		95693.03800968867		85390.88532521542
[5,7,9,16,17]		95384.91176705767		85390.88532521542
[5,7,9,16,18]		91003.6369651198		85390.88532521542
[5,7,9,16,19]		94251.49983493032		85390.88532521542
[5,7,9,17,18]		93523.60436119218		85390.88532521542
[5,7,9,17,19]		99003.85399375856		85390.88532521542
[5,7,9,18,19]		92169.78589672386		85390.88532521542
[5,7,10,11,12]		92531.61995495987		85390.88532521542
[5,7,10,11,13]		95228.69435792239		85390.88532521542
[5,7,10,11,14]		87225.1852757566		85390.88532521542
[5,7,10,11,15]		92176.02701565113		85390.88532521542
[5,7,10,11,16]		93123.56625250737		85390.88532521542
[5,7,10,11,17]		95867.77490995987		85390.88532521542
[5,7,10,11,18]		91775.05342246528		85390.88532521542
[5,7,10,11,19]		93879.42066464186		85390.88532521542
[5,7,10,12,13]		94253.9579247817		85390.88532521542
[5,7,10,12,14]		86274.54376784418		85390.88532521542
[5,7,10,12,15]		91288.27098509205		85390.88532521542
[5,7,10,12,16]		92510.65720235201		85390.88532521542
[5,7,10,12,17]		95031.24575639861		85390.88532521542
[5,7,10,12,18]		93868.35863787486		85390.88532521542
[5,7,10,12,19]		93123.13909222683		85390.88532521542
[5,7,10,13,14]		90250.28992006776		85390.88532521542
[5,7,10,13,15]		95539.72268587245		85390.88532521542
[5,7,10,13,16]		94942.878373741		85390.88532521542
[5,7,10,13,17]		99141.63638523924		85390.88532521542
[5,7,10,13,18]		93195.73056498292		85390.88532521542
[5,7,10,13,19]		97204.90524810526		85390.88532521542
[5,7,10,14,15]		89483.34541988137		85390.88532521542
[5,7,10,14,16]		87051.99012813826		85390.88532521542
[5,7,10,14,17]		91529.86897542642		85390.88532521542
[5,7,10,14,18]		85115.53536051966		85390.88532521542
[5,7,10,14,19]		89862.74450250115		85390.88532521542
[5,7,10,15,16]		92304.82588317803		85390.88532521542
[5,7,10,15,17]		96779.77822391674		85390.88532521542
[5,7,10,15,18]		90192.6615527178		85390.88532521542
[5,7,10,15,19]		95318.80303616778		85390.88532521542
[5,7,10,16,17]		95906.73958254483		85390.88532521542
[5,7,10,16,18]		91730.35927962436		85390.88532521542
[5,7,10,16,19]		94145.07024565249		85390.88532521542
[5,7,10,17,18]		93924.53486419533		85390.88532521542
[5,7,10,17,19]		98443.67736898834		85390.88532521542
[5,7,10,18,19]		92040.17096444829		85390.88532521542
[5,7,11,12,13]		94798.32118834721		85390.88532521542
[5,7,11,12,14]		86867.41312293928		85390.88532521542
[5,7,11,12,15]		91720.6136436352		85390.88532521542
[5,7,11,12,16]		93453.8652620344		85390.88532521542
[5,7,11,12,17]		95512.97884274824		85390.88532521542
[5,7,11,12,18]		94692.84984984464		85390.88532521542
[5,7,11,12,19]		91709.88638316821		85390.88532521542
[5,7,11,13,14]		90135.68304677849		85390.88532521542
[5,7,11,13,15]		95038.81344599606		85390.88532521542
[5,7,11,13,16]		94936.93382197955		85390.88532521542
[5,7,11,13,17]		98796.7494528424		85390.88532521542
[5,7,11,13,18]		94044.47938816692		85390.88532521542
[5,7,11,13,19]		94645.60414926641		85390.88532521542
[5,7,11,14,15]		88701.83921299959		85390.88532521542
[5,7,11,14,16]		86850.12433789318		85390.88532521542
[5,7,11,14,17]		90838.90562445461		85390.88532521542
[5,7,11,14,18]		86039.41693616839		85390.88532521542
[5,7,11,14,19]		86972.96616301083		85390.88532521542
[5,7,11,15,16]		91831.85532371941		85390.88532521542
[5,7,11,15,17]		95729.37704827182		85390.88532521542
[5,7,11,15,18]		91041.28046242436		85390.88532521542
[5,7,11,15,19]		92075.28316221453		85390.88532521542
[5,7,11,16,17]		95542.56288608514		85390.88532521542
[5,7,11,16,18]		92727.90707609936		85390.88532521542
[5,7,11,16,19]		92330.78741371303		85390.88532521542
[5,7,11,17,18]		94749.71613182916		85390.88532521542
[5,7,11,17,19]		95365.15760971585		85390.88532521542
[5,7,11,18,19]		90923.05385371533		85390.88532521542
[5,7,12,13,14]		88394.66660945452		85390.88532521542
[5,7,12,13,15]		93360.68248602544		85390.88532521542
[5,7,12,13,16]		94107.65291445373		85390.88532521542
[5,7,12,13,17]		97169.84536986962		85390.88532521542
[5,7,12,13,18]		96010.19140301022		85390.88532521542
[5,7,12,13,19]		93416.69484456145		85390.88532521542
[5,7,12,14,15]		87047.80317825727		85390.88532521542
[5,7,12,14,16]		86107.24805780848		85390.88532521542
[5,7,12,14,17]		89236.09646671012		85390.88532521542
[5,7,12,14,18]		87937.01337450798		85390.88532521542
[5,7,12,14,19]		85795.11136257485		85390.88532521542
[5,7,12,15,16]		91063.5314655285		85390.88532521542
[5,7,12,15,17]		94189.45336788068		85390.88532521542
[5,7,12,15,18]		92957.01031503794		85390.88532521542
[5,7,12,15,19]		90960.31383913191		85390.88532521542
[5,7,12,16,17]		94872.69434937267		85390.88532521542
[5,7,12,16,18]		93970.68214978554		85390.88532521542
[5,7,12,16,19]		91670.42982560108		85390.88532521542
[5,7,12,17,18]		96745.5542409782		85390.88532521542
[5,7,12,17,19]		94301.41516363103		85390.88532521542
[5,7,12,18,19]		93085.27848980082		85390.88532521542
[5,7,13,14,15]		91890.61859672845		85390.88532521542
[5,7,13,14,16]		88422.9222830138		85390.88532521542
[5,7,13,14,17]		93937.85081324153		85390.88532521542
[5,7,13,14,18]		87276.75077033811		85390.88532521542
[5,7,13,14,19]		90034.3057490802		85390.88532521542
[5,7,13,15,16]		93654.91123929062		85390.88532521542
[5,7,13,15,17]		99166.91326296891		85390.88532521542
[5,7,13,15,18]		92306.16562185925		85390.88532521542
[5,7,13,15,19]		95475.21377419404		85390.88532521542
[5,7,13,16,17]		97323.01305119507		85390.88532521542
[5,7,13,16,18]		93270.0065751209		85390.88532521542
[5,7,13,16,19]		94134.57002651808		85390.88532521542
[5,7,13,17,18]		96104.22704587446		85390.88532521542
[5,7,13,17,19]		98675.25402675345		85390.88532521542
[5,7,13,18,19]		92328.20148780441		85390.88532521542
[5,7,14,15,16]		87430.55784285722		85390.88532521542
[5,7,14,15,17]		93275.45420156055		85390.88532521542
[5,7,14,15,18]		85892.50526656533		85390.88532521542
[5,7,14,15,19]		89528.155490318		85390.88532521542
[5,7,14,16,17]		89477.7900593703		85390.88532521542
[5,7,14,16,18]		85180.78664750987		85390.88532521542
[5,7,14,16,19]		86601.51245586625		85390.88532521542
[5,7,14,17,18]		88069.69709518919		85390.88532521542
[5,7,14,17,19]		91475.09079112665		85390.88532521542
[5,7,14,18,19]		84605.83695829206		85390.88532521542
[5,7,15,16,17]		94670.25549833276		85390.88532521542
[5,7,15,16,18]		90200.46903018016		85390.88532521542
[5,7,15,16,19]		92005.82347021517		85390.88532521542
[5,7,15,17,18]		93086.45297131		85390.88532521542
[5,7,15,17,19]		96876.47529892612		85390.88532521542
[5,7,15,18,19]		89834.43840979936		85390.88532521542
[5,7,16,17,18]		93998.53045419537		85390.88532521542
[5,7,16,17,19]		95205.86372277455		85390.88532521542
[5,7,16,18,19]		90760.36376541018		85390.88532521542
[5,7,17,18,19]		93164.43827446952		85390.88532521542
[5,8,9,10,11]		102937.4652191636		85390.88532521542
[5,8,9,10,12]		120157.32928155373		85390.88532521542
[5,8,9,10,13]		105288.31283774815		85390.88532521542
[5,8,9,10,14]		106833.4081600859		85390.88532521542
[5,8,9,10,15]		117628.27437875136		85390.88532521542
[5,8,9,10,16]		122757.58669830134		85390.88532521542
[5,8,9,10,17]		98289.22737753477		85390.88532521542
[5,8,9,10,18]		117849.23133801023		85390.88532521542
[5,8,9,10,19]		133161.53767256864		85390.88532521542
[5,8,9,11,12]		100847.18267257529		85390.88532521542
[5,8,9,11,13]		101153.28238988618		85390.88532521542
[5,8,9,11,14]		91192.98626201309		85390.88532521542
[5,8,9,11,15]		97830.47077359888		85390.88532521542
[5,8,9,11,16]		101058.80680228144		85390.88532521542
[5,8,9,11,17]		95498.80677273095		85390.88532521542
[5,8,9,11,18]		99870.4119794436		85390.88532521542
[5,8,9,11,19]		103290.00332206377		85390.88532521542
[5,8,9,12,13]		101515.62777323922		85390.88532521542
[5,8,9,12,14]		96658.53480164026		85390.88532521542
[5,8,9,12,15]		106380.16786941595		85390.88532521542
[5,8,9,12,16]		117581.05356313703		85390.88532521542
[5,8,9,12,17]		94363.25266561202		85390.88532521542
[5,8,9,12,18]		118972.10171893457		85390.88532521542
[5,8,9,12,19]		120007.82217187161		85390.88532521542
[5,8,9,13,14]		95529.77623680513		85390.88532521542
[5,8,9,13,15]		101339.57075972087		85390.88532521542
[5,8,9,13,16]		101959.5223444275		85390.88532521542
[5,8,9,13,17]		98952.96362568901		85390.88532521542
[5,8,9,13,18]		100451.35559744635		85390.88532521542
[5,8,9,13,19]		105533.58083247236		85390.88532521542
[5,8,9,14,15]		106138.78983746326		85390.88532521542
[5,8,9,14,16]		97924.97798787404		85390.88532521542
[5,8,9,14,17]		91481.41888055863		85390.88532521542
[5,8,9,14,18]		94729.84525154313		85390.88532521542
[5,8,9,14,19]		107594.30238379928		85390.88532521542
[5,8,9,15,16]		108303.96092325893		85390.88532521542
[5,8,9,15,17]		96794.15403388126		85390.88532521542
[5,8,9,15,18]		104424.44920585246		85390.88532521542
[5,8,9,15,19]		118404.15903247608		85390.88532521542
